Bronx,NY,40.819729,-73.9223
Bronx,NY,40.838745,-73.92234
Bronx,NY,40.853017,-73.91214
Bronx,NY,40.805968,-73.91628
Bronx,NY,40.815559,-73.90771
Bronx,NY,40.829676,-73.90856
Bronx,NY,40.846745,-73.89861
Bronx,NY,40.864166,-73.88881
Bronx,NY,40.825432,-73.89327
Bronx,NY,40.84095,-73.88036
Bronx,NY,40.842917,-73.83819
Bronx,NY,40.842173,-73.85862
Bronx,NY,40.881086,-73.90749
Bronx,NY,40.857017,-73.78903
Bronx,NY,40.825727,-73.81752
Bronx,NY,40.89095,-73.84702
Bronx,NY,40.872265,-73.86937
Bronx,NY,40.867107,-73.89916
Bronx,NY,40.868643,-73.84735
Bronx,NY,40.900629,-73.86072
Bronx,NY,40.900819,-73.90347
Bronx,NY,40.830409,-73.86845
Bronx,NY,40.818514,-73.85893
Bronx,NY,40.81321,-73.88755
Bronx,NY,40.878522,-73.82541
Akron,NY,43.024559,-78.50414
Alden,NY,42.898709,-78.51652
Angola,NY,42.633375,-79.04567
Basom,NY,43.074578,-78.40345
Boston,NY,42.627312,-78.73768
Bowmansville,NY,42.941025,-78.68548
Chaffee,NY,42.562386,-78.49087
Clarence,NY,42.981558,-78.61484
Clarence Center,NY,43.019908,-78.63497
Colden,NY,42.655098,-78.68472
Collins,NY,42.498791,-78.8835
Corfu,NY,42.974083,-78.38961
Cowlesville,NY,42.814667,-78.46076
Depew,NY,42.904958,-78.7006
Derby,NY,42.694598,-78.98151
East Amherst,NY,43.025217,-78.70394
East Aurora,NY,42.770859,-78.59804
East Concord,NY,42.554206,-78.61829
Eden,NY,42.651776,-78.87634
Elma,NY,42.834159,-78.64246
Getzville,NY,43.02534,-78.76241
Glenwood,NY,42.601635,-78.64273
Gowanda,NY,42.453234,-78.9348
Grand Island,NY,43.011823,-78.95914
Hamburg,NY,42.734051,-78.8413
Holland,NY,42.640351,-78.53494
Irving,NY,42.573552,-79.09002
Lake View,NY,42.718308,-78.9372
Lancaster,NY,42.904258,-78.65519
Lawtons,NY,42.535917,-78.88235
Marilla,NY,42.838643,-78.55601
North Collins,NY,42.593148,-78.91498
Orchard Park,NY,42.759917,-78.75294
Sardinia,NY,42.534854,-78.52113
South Wales,NY,42.716919,-78.53931
Springville,NY,42.516248,-78.68944
Strykersville,NY,42.720756,-78.43429
Tonawanda,NY,43.001907,-78.8631
West Falls,NY,42.692304,-78.67147
Buffalo,NY,42.896407,-78.88515
Buffalo,NY,42.886357,-78.8779
Buffalo,NY,42.880107,-78.8699
Buffalo,NY,42.884008,-78.86152
Buffalo,NY,42.880105,-78.81049
Buffalo,NY,42.94722,-78.89694
Buffalo,NY,42.914307,-78.85072
Buffalo,NY,42.913257,-78.86612
Buffalo,NY,42.866708,-78.83139
Buffalo,NY,42.907358,-78.82355
Buffalo,NY,42.894758,-78.82303
Buffalo,NY,42.916057,-78.8915
Buffalo,NY,42.941407,-78.83741
Buffalo,NY,42.934757,-78.8118
Buffalo,NY,42.949707,-78.85923
Buffalo,NY,42.968707,-78.8745
Buffalo,NY,42.821008,-78.82448
